mea_dt,value
2024-04-05 13:35:30,11.35
2024-04-05 13:35:45,11.36
2024-04-05 13:36:00,11.35
2024-04-05 13:36:15,11.34
2024-04-05 13:36:30,11.36
2024-04-05 13:36:45,11.36
2024-04-05 13:37:00,11.36
2024-04-05 13:37:15,11.4
2024-04-05 13:37:30,11.35
2024-04-05 13:37:45,11.36
2024-04-05 13:38:00,11.39
2024-04-05 13:38:15,11.35
2024-04-05 13:38:30,11.36
2024-04-05 13:38:45,11.36
2024-04-05 13:39:00,11.35
2024-04-05 13:39:15,11.36
2024-04-05 13:39:30,11.34
2024-04-05 13:39:45,11.34
2024-04-05 13:40:00,11.35
2024-04-05 13:40:15,11.35
2024-04-05 13:40:30,11.34
2024-04-05 13:40:45,11.37
2024-04-05 13:41:00,11.36
2024-04-05 13:41:15,11.39
2024-04-05 13:41:30,11.38
2024-04-05 13:41:45,11.35
2024-04-05 13:42:00,11.35
2024-04-05 13:42:15,11.34
2024-04-05 13:42:30,11.34
2024-04-05 13:42:45,11.35
2024-04-05 13:43:00,11.35
2024-04-05 13:43:15,11.36
2024-04-05 13:43:30,11.36
2024-04-05 13:43:45,11.35
2024-04-05 13:44:00,11.34
2024-04-05 13:44:15,11.36
2024-04-05 13:44:30,11.34
2024-04-05 13:44:45,11.34
2024-04-05 13:45:00,11.36
2024-04-05 13:45:15,11.35
2024-04-05 13:45:30,11.35
2024-04-05 13:45:45,11.34
2024-04-05 13:46:00,11.34
2024-04-05 13:46:15,11.36
2024-04-05 13:46:30,11.34
2024-04-05 13:46:45,11.35
2024-04-05 13:47:00,11.35
2024-04-05 13:47:15,11.34
2024-04-05 13:47:30,11.35
2024-04-05 13:47:45,11.33
2024-04-05 13:48:00,11.35
2024-04-05 13:48:15,11.35
2024-04-05 13:48:30,11.35
2024-04-05 13:48:45,11.34
2024-04-05 13:49:00,11.33
2024-04-05 13:49:15,11.34
2024-04-05 13:49:30,11.34
2024-04-05 13:49:45,11.34
2024-04-05 13:50:00,11.35
2024-04-05 13:50:15,11.34
2024-04-05 13:50:30,11.34
2024-04-05 13:50:45,11.34
2024-04-05 13:51:00,11.34
2024-04-05 13:51:15,11.34
2024-04-05 13:51:30,11.35
2024-04-05 13:51:45,11.36
2024-04-05 13:52:00,11.34
2024-04-05 13:52:15,11.37
2024-04-05 13:52:30,11.35
2024-04-05 13:52:45,11.34
2024-04-05 13:53:00,11.33
2024-04-05 13:53:15,11.36
2024-04-05 13:53:30,11.35
2024-04-05 13:53:45,11.34
2024-04-05 13:54:00,11.34
2024-04-05 13:54:15,11.34
2024-04-05 13:54:30,11.34
2024-04-05 13:54:45,11.34
2024-04-05 13:55:00,11.35
2024-04-05 13:55:15,11.34
2024-04-05 13:55:30,11.34
2024-04-05 13:55:45,11.34
2024-04-05 13:56:00,11.35
2024-04-05 13:56:15,11.35
2024-04-05 13:56:30,11.33
2024-04-05 13:56:45,11.33
2024-04-05 13:57:00,11.33
2024-04-05 13:57:15,11.33
2024-04-05 13:57:30,11.35
2024-04-05 13:57:45,11.35
2024-04-05 13:58:00,11.36
2024-04-05 13:58:15,11.34
2024-04-05 13:58:30,11.34
2024-04-05 13:58:45,11.33
2024-04-05 13:59:00,11.34
2024-04-05 13:59:15,11.34
2024-04-05 13:59:30,11.33
2024-04-05 13:59:45,11.35
2024-04-05 14:00:00,11.33
2024-04-05 14:00:15,11.33
2024-04-05 14:00:30,11.34
2024-04-05 14:00:45,11.35
2024-04-05 14:01:00,11.34
2024-04-05 14:01:15,11.33
2024-04-05 14:01:30,11.34
2024-04-05 14:01:45,11.35
2024-04-05 14:02:00,11.33
2024-04-05 14:02:15,11.34
2024-04-05 14:02:30,11.34
2024-04-05 14:02:45,11.33
2024-04-05 14:03:00,11.33
2024-04-05 14:03:15,11.35
2024-04-05 14:03:30,11.34
2024-04-05 14:03:45,11.33
2024-04-05 14:04:00,11.33
2024-04-05 14:04:15,11.35
2024-04-05 14:04:30,11.34
2024-04-05 14:04:45,11.33
2024-04-05 14:05:00,11.34
2024-04-05 14:05:15,11.33
2024-04-05 14:05:30,11.33
2024-04-05 14:05:45,11.34
2024-04-05 14:06:00,11.33
2024-04-05 14:06:15,11.34
2024-04-05 14:06:30,11.33
2024-04-05 14:06:45,11.34
2024-04-05 14:07:00,11.33
2024-04-05 14:07:15,11.33
2024-04-05 14:07:30,11.35
2024-04-05 14:07:45,11.34
2024-04-05 14:08:00,11.34
2024-04-05 14:08:15,11.34
2024-04-05 14:08:30,11.33
2024-04-05 14:08:45,11.33
2024-04-05 14:09:00,11.33
2024-04-05 14:09:15,11.33
2024-04-05 14:09:30,11.33
2024-04-05 14:09:45,11.33
2024-04-05 14:10:00,11.33
2024-04-05 14:10:15,11.36
2024-04-05 14:10:30,11.33
2024-04-05 14:10:45,11.33
2024-04-05 14:11:00,11.33
2024-04-05 14:11:15,11.34
2024-04-05 14:11:30,11.35
2024-04-05 14:11:45,11.34
2024-04-05 14:12:00,11.35
2024-04-05 14:12:15,11.34
2024-04-05 14:12:30,11.34
2024-04-05 14:12:45,11.34
2024-04-05 14:13:00,11.33
2024-04-05 14:13:15,11.34
2024-04-05 14:13:30,11.33
2024-04-05 14:13:45,11.33
2024-04-05 14:14:00,11.33
2024-04-05 14:14:15,11.35
2024-04-05 14:14:30,11.34
2024-04-05 14:14:45,11.33
2024-04-05 14:15:00,11.33
2024-04-05 14:15:15,11.34
2024-04-05 14:15:30,11.33
2024-04-05 14:15:45,11.33
2024-04-05 14:16:00,11.34
2024-04-05 14:16:15,11.34
2024-04-05 14:16:30,11.34
2024-04-05 14:16:45,11.33
2024-04-05 14:17:00,11.34
2024-04-05 14:17:15,11.34
2024-04-05 14:17:30,11.33
2024-04-05 14:17:45,11.32
2024-04-05 14:18:00,11.34
2024-04-05 14:18:15,11.34
2024-04-05 14:18:30,11.34
2024-04-05 14:18:45,11.33
2024-04-05 14:19:00,11.33
2024-04-05 14:19:15,11.34
2024-04-05 14:19:30,11.34
2024-04-05 14:19:45,11.34
2024-04-05 14:20:00,11.33
2024-04-05 14:20:15,11.34
2024-04-05 14:20:30,11.33
2024-04-05 14:20:45,11.33
2024-04-05 14:21:00,11.34
2024-04-05 14:21:15,11.33
2024-04-05 14:21:30,11.33
2024-04-05 14:21:45,11.33
2024-04-05 14:22:00,11.33
2024-04-05 14:22:15,11.32
2024-04-05 14:22:30,11.33
2024-04-05 14:22:45,11.34
2024-04-05 14:23:00,11.33
2024-04-05 14:23:15,11.32
2024-04-05 14:23:30,11.31
2024-04-05 14:23:45,11.33
2024-04-05 14:24:00,11.33
2024-04-05 14:24:15,11.3
2024-04-05 14:24:30,11.33
2024-04-05 14:24:45,11.33
2024-04-05 14:25:00,11.31
2024-04-05 14:25:15,11.33
2024-04-05 14:25:30,11.33
2024-04-05 14:25:45,11.33
2024-04-05 14:26:00,11.33
2024-04-05 14:26:15,11.33
2024-04-05 14:26:30,11.33
2024-04-05 14:26:45,11.32
2024-04-05 14:27:00,11.33
2024-04-05 14:27:15,11.32
2024-04-05 14:27:30,11.33
2024-04-05 14:27:45,11.34
2024-04-05 14:28:00,11.33
2024-04-05 14:28:15,11.33
2024-04-05 14:28:30,11.32
2024-04-05 14:28:45,11.33
2024-04-05 14:29:00,11.33
2024-04-05 14:29:15,11.33
2024-04-05 14:29:30,11.3
2024-04-05 14:29:45,11.29
2024-04-05 14:30:00,11.33
2024-04-05 14:30:15,11.3
2024-04-05 14:30:30,11.33
2024-04-05 14:30:45,11.33
2024-04-05 14:31:00,11.33
2024-04-05 14:31:15,11.3
2024-04-05 14:31:30,11.3
2024-04-05 14:31:45,11.32
2024-04-05 14:32:00,11.3
2024-04-05 14:32:15,11.33
2024-04-05 14:32:30,11.3
2024-04-05 14:32:45,11.35
2024-04-05 14:33:00,11.33
2024-04-05 14:33:15,11.33
2024-04-05 14:33:30,11.3
2024-04-05 14:33:45,11.33
2024-04-05 14:34:00,11.28
2024-04-05 14:34:15,11.29
2024-04-05 14:34:30,11.33
2024-04-05 14:34:45,11.32
2024-04-05 14:35:00,11.33
2024-04-05 14:35:15,11.3
2024-04-05 14:35:30,11.3
2024-04-05 14:35:45,11.31
2024-04-05 14:36:00,11.3
2024-04-05 14:36:15,11.32
2024-04-05 14:36:30,11.31
2024-04-05 14:36:45,11.3
2024-04-05 14:37:00,11.3
2024-04-05 14:37:15,11.3
2024-04-05 14:37:30,11.3
2024-04-05 14:37:45,11.29
2024-04-05 14:38:00,11.3
2024-04-05 14:38:15,11.31
2024-04-05 14:38:30,11.3
2024-04-05 14:38:45,11.34
2024-04-05 14:39:00,11.33
2024-04-05 14:39:15,11.32
2024-04-05 14:39:30,11.33
2024-04-05 14:39:45,11.33
2024-04-05 14:40:00,11.3
2024-04-05 14:40:15,11.33
2024-04-05 14:40:30,11.32
2024-04-05 14:40:45,11.33
2024-04-05 14:41:00,11.32
2024-04-05 14:41:15,11.3
2024-04-05 14:41:30,11.3
2024-04-05 14:41:45,11.32
2024-04-05 14:42:00,11.3
2024-04-05 14:42:15,11.29
2024-04-05 14:42:30,11.28
2024-04-05 14:42:45,11.29
2024-04-05 14:43:00,11.33
2024-04-05 14:43:15,11.33
2024-04-05 14:43:30,11.33
2024-04-05 14:43:45,11.33
2024-04-05 14:44:00,11.3
2024-04-05 14:44:15,11.3
2024-04-05 14:44:30,11.3
2024-04-05 14:44:45,11.29
2024-04-05 14:45:00,11.33
2024-04-05 14:45:15,11.33
2024-04-05 14:45:30,11.31
2024-04-05 14:45:45,11.33
2024-04-05 14:46:00,11.33
2024-04-05 14:46:15,11.3
2024-04-05 14:46:30,11.3
2024-04-05 14:46:45,11.3
2024-04-05 14:47:00,11.32
2024-04-05 14:47:15,11.28
2024-04-05 14:47:30,11.33
2024-04-05 14:47:45,11.29
2024-04-05 14:48:00,11.33
2024-04-05 14:48:15,11.33
2024-04-05 14:48:30,11.33
2024-04-05 14:48:45,11.3
2024-04-05 14:49:00,11.29
2024-04-05 14:49:15,11.29
2024-04-05 14:49:30,11.31
2024-04-05 14:49:45,11.29
2024-04-05 14:50:00,11.3
2024-04-05 14:50:15,11.29
2024-04-05 14:50:30,11.29
2024-04-05 14:50:45,11.3
2024-04-05 14:51:00,11.3
2024-04-05 14:51:15,11.33
2024-04-05 14:51:30,11.33
2024-04-05 14:51:45,11.32
2024-04-05 14:52:00,11.29
2024-04-05 14:52:15,11.27
2024-04-05 14:52:30,11.29
2024-04-05 14:52:45,11.28
2024-04-05 14:53:00,11.29
2024-04-05 14:53:15,11.33
2024-04-05 14:53:30,11.29
2024-04-05 14:53:45,11.33
2024-04-05 14:54:00,11.3
2024-04-05 14:54:15,11.29
2024-04-05 14:54:30,11.29
2024-04-05 14:54:45,11.29
2024-04-05 14:55:00,11.32
2024-04-05 14:55:15,11.29
2024-04-05 14:55:30,11.29
2024-04-05 14:55:45,11.29
2024-04-05 14:56:00,11.33
2024-04-05 14:56:15,11.28
2024-04-05 14:56:30,11.3
2024-04-05 14:56:45,11.32
2024-04-05 14:57:00,11.3
2024-04-05 14:57:15,11.28
2024-04-05 14:57:30,11.32
2024-04-05 14:57:45,11.3
2024-04-05 14:58:00,11.3
2024-04-05 14:58:15,11.29
2024-04-05 14:58:30,11.28
2024-04-05 14:58:45,11.3
2024-04-05 14:59:00,11.33
2024-04-05 14:59:15,11.29
2024-04-05 14:59:30,11.27
2024-04-05 14:59:45,11.3
2024-04-05 15:00:00,11.29
2024-04-05 15:00:15,11.3
2024-04-05 15:00:30,11.28
2024-04-05 15:00:45,11.3
2024-04-05 15:01:00,11.28
2024-04-05 15:01:15,11.29
2024-04-05 15:01:30,11.28
2024-04-05 15:01:45,11.28
2024-04-05 15:02:00,11.32
2024-04-05 15:02:15,11.3
2024-04-05 15:02:30,11.28
2024-04-05 15:02:45,11.28
2024-04-05 15:03:00,11.3
2024-04-05 15:03:15,11.29
2024-04-05 15:03:30,11.29
2024-04-05 15:03:45,11.28
2024-04-05 15:04:00,11.32
2024-04-05 15:04:15,11.29
2024-04-05 15:04:30,11.27
2024-04-05 15:04:45,11.27
2024-04-05 15:05:00,11.32
2024-04-05 15:05:15,11.3
2024-04-05 15:05:30,11.27
2024-04-05 15:05:45,11.28
2024-04-05 15:06:00,11.28
2024-04-05 15:06:15,11.29
2024-04-05 15:06:30,11.28
2024-04-05 15:06:45,11.28
2024-04-05 15:07:00,11.29
2024-04-05 15:07:15,11.28
2024-04-05 15:07:30,11.27
2024-04-05 15:07:45,11.27
2024-04-05 15:08:00,11.28
2024-04-05 15:08:15,11.29
2024-04-05 15:08:30,11.27
2024-04-05 15:08:45,11.27
2024-04-05 15:09:00,11.28
2024-04-05 15:09:15,11.28
2024-04-05 15:09:30,11.27
2024-04-05 15:09:45,11.29
2024-04-05 15:10:00,11.28
2024-04-05 15:10:15,11.29
2024-04-05 15:10:30,11.29
2024-04-05 15:10:45,11.27
2024-04-05 15:11:00,11.28
2024-04-05 15:11:15,11.28
2024-04-05 15:11:30,11.29
2024-04-05 15:11:45,11.28
2024-04-05 15:12:00,11.28
2024-04-05 15:12:15,11.28
2024-04-05 15:12:30,11.27
2024-04-05 15:12:45,11.26
2024-04-05 15:13:00,11.29
2024-04-05 15:13:15,11.28
2024-04-05 15:13:30,11.32
2024-04-05 15:13:45,11.28
2024-04-05 15:14:00,11.29
2024-04-05 15:14:15,11.27
2024-04-05 15:14:30,11.28
2024-04-05 15:14:45,11.28
2024-04-05 15:15:00,11.26
2024-04-05 15:15:15,11.27
2024-04-05 15:15:30,11.29
2024-04-05 15:15:45,11.29
2024-04-05 15:16:00,11.28
2024-04-05 15:16:15,11.3
2024-04-05 15:16:30,11.29
2024-04-05 15:16:45,11.29
2024-04-05 15:17:00,11.27
2024-04-05 15:17:15,11.28
2024-04-05 15:17:30,11.28
2024-04-05 15:17:45,11.27
2024-04-05 15:18:00,11.29
2024-04-05 15:18:15,11.3
2024-04-05 15:18:30,11.29
2024-04-05 15:18:45,11.26
2024-04-05 15:19:00,11.27
2024-04-05 15:19:15,11.27
2024-04-05 15:19:30,11.29
2024-04-05 15:19:45,11.28
2024-04-05 15:20:00,11.29
2024-04-05 15:20:15,11.27
2024-04-05 15:20:30,11.27
2024-04-05 15:20:45,11.28
2024-04-05 15:21:00,11.27
2024-04-05 15:21:15,11.26
2024-04-05 15:21:30,11.28
2024-04-05 15:21:45,11.27
2024-04-05 15:22:00,11.28
2024-04-05 15:22:15,11.28
2024-04-05 15:22:30,11.26
2024-04-05 15:22:45,11.28
2024-04-05 15:23:00,11.28
2024-04-05 15:23:15,11.26
2024-04-05 15:23:30,11.28
2024-04-05 15:23:45,11.28
2024-04-05 15:24:00,11.27
2024-04-05 15:24:15,11.29
2024-04-05 15:24:30,11.27
2024-04-05 15:24:45,11.27
2024-04-05 15:25:00,11.27
2024-04-05 15:25:15,11.27
2024-04-05 15:25:30,11.28
2024-04-05 15:25:45,11.29
2024-04-05 15:26:00,11.28
2024-04-05 15:26:15,11.28
2024-04-05 15:26:30,11.27
2024-04-05 15:26:45,11.28
2024-04-05 15:27:00,11.28
2024-04-05 15:27:15,11.29
2024-04-05 15:27:30,11.26
2024-04-05 15:27:45,11.26
2024-04-05 15:28:00,11.27
2024-04-05 15:28:15,11.27
2024-04-05 15:28:30,11.27
2024-04-05 15:28:45,11.28
2024-04-05 15:29:00,11.27
2024-04-05 15:29:15,11.27
2024-04-05 15:29:30,11.27
2024-04-05 15:29:45,11.28
2024-04-05 15:30:00,11.29
2024-04-05 15:30:15,11.28
2024-04-05 15:30:30,11.26
2024-04-05 15:30:45,11.28
2024-04-05 15:31:00,11.28
2024-04-05 15:31:15,11.29
2024-04-05 15:31:30,11.29
2024-04-05 15:31:45,11.27
2024-04-05 15:32:00,11.27
2024-04-05 15:32:15,11.28
2024-04-05 15:32:30,11.26
2024-04-05 15:32:45,11.26
2024-04-05 15:33:00,11.27
2024-04-05 15:33:15,11.29
2024-04-05 15:33:30,11.26
2024-04-05 15:33:45,11.27
2024-04-05 15:34:00,11.27
2024-04-05 15:34:15,11.28
2024-04-05 15:34:30,11.27
2024-04-05 15:34:45,11.27
2024-04-05 15:35:00,11.29
2024-04-05 15:35:15,11.26
2024-04-05 15:35:30,11.27
2024-04-05 15:35:45,11.28
2024-04-05 15:36:00,11.29
2024-04-05 15:36:15,11.28
2024-04-05 15:36:30,11.29
2024-04-05 15:36:45,11.28
2024-04-05 15:37:00,11.26
2024-04-05 15:37:15,11.27
2024-04-05 15:37:30,11.29
2024-04-05 15:37:45,11.28
2024-04-05 15:38:00,11.28
2024-04-05 15:38:15,11.27
2024-04-05 15:38:30,11.27
2024-04-05 15:38:45,11.28
2024-04-05 15:39:00,11.27
2024-04-05 15:39:15,11.26
2024-04-05 15:39:30,11.27
2024-04-05 15:39:45,11.27
2024-04-05 15:40:00,11.27
2024-04-05 15:40:15,11.27
2024-04-05 15:40:30,11.28
2024-04-05 15:40:45,11.28
2024-04-05 15:41:00,11.28
2024-04-05 15:41:15,11.28
2024-04-05 15:41:30,11.27
2024-04-05 15:41:45,11.26
2024-04-05 15:42:00,11.27
2024-04-05 15:42:15,11.25
2024-04-05 15:42:30,11.27
2024-04-05 15:42:45,11.25
2024-04-05 15:43:00,11.27
2024-04-05 15:43:15,11.27
2024-04-05 15:43:30,11.27
2024-04-05 15:43:45,11.27
2024-04-05 15:44:00,11.27
2024-04-05 15:44:15,11.28
2024-04-05 15:44:30,11.26
2024-04-05 15:44:45,11.27
2024-04-05 15:45:00,11.25
2024-04-05 15:45:15,11.26
2024-04-05 15:45:30,11.27
2024-04-05 15:45:45,11.27
2024-04-05 15:46:00,11.26
2024-04-05 15:46:15,11.27
2024-04-05 15:46:30,11.26
2024-04-05 15:46:45,11.27
2024-04-05 15:47:00,11.27
2024-04-05 15:47:15,11.27
2024-04-05 15:47:30,11.26
2024-04-05 15:47:45,11.27
2024-04-05 15:48:00,11.27
2024-04-05 15:48:15,11.26
2024-04-05 15:48:30,11.26
2024-04-05 15:48:45,11.25
2024-04-05 15:49:00,11.28
2024-04-05 15:49:15,11.26
2024-04-05 15:49:30,11.26
2024-04-05 15:49:45,11.25
2024-04-05 15:50:00,11.26
2024-04-05 15:50:15,11.26
2024-04-05 15:50:30,11.27
2024-04-05 15:50:45,11.26
2024-04-05 15:51:00,11.26
2024-04-05 15:51:15,11.25
2024-04-05 15:51:30,11.26
2024-04-05 15:51:45,11.27
2024-04-05 15:52:00,11.26
2024-04-05 15:52:15,11.26
2024-04-05 15:52:30,11.27
2024-04-05 15:52:45,11.26
2024-04-05 15:53:00,11.26
2024-04-05 15:53:15,11.27
2024-04-05 15:53:30,11.25
2024-04-05 15:53:45,11.26
2024-04-05 15:54:00,11.26
2024-04-05 15:54:15,11.26
2024-04-05 15:54:30,11.27
2024-04-05 15:54:45,11.28
2024-04-05 15:55:00,11.26
2024-04-05 15:55:15,11.27
2024-04-05 15:55:30,11.26
2024-04-05 15:55:45,11.25
2024-04-05 15:56:00,11.26
2024-04-05 15:56:15,11.28
2024-04-05 15:56:30,11.28
2024-04-05 15:56:45,11.25
2024-04-05 15:57:00,11.27
2024-04-05 15:57:15,11.26
2024-04-05 15:57:30,11.25
2024-04-05 15:57:45,11.27
2024-04-05 15:58:00,11.25
2024-04-05 15:58:15,11.26
2024-04-05 15:58:30,11.25
2024-04-05 15:58:45,11.27
2024-04-05 15:59:00,11.27
2024-04-05 15:59:15,11.25
2024-04-05 15:59:30,11.26
2024-04-05 15:59:45,11.27
2024-04-05 16:00:00,11.27
2024-04-05 16:00:15,11.27
2024-04-05 16:00:30,11.26
2024-04-05 16:00:45,11.26
2024-04-05 16:01:00,11.26
2024-04-05 16:01:15,11.25
2024-04-05 16:01:30,11.26
2024-04-05 16:01:45,11.26
2024-04-05 16:02:00,11.25
2024-04-05 16:02:15,11.26
2024-04-05 16:02:30,11.26
2024-04-05 16:02:45,11.26
2024-04-05 16:03:00,11.28
2024-04-05 16:03:15,11.25
2024-04-05 16:03:30,11.27
2024-04-05 16:03:45,11.25
2024-04-05 16:04:00,11.27
2024-04-05 16:04:15,11.25
2024-04-05 16:04:30,11.25
2024-04-05 16:04:45,11.25
2024-04-05 16:05:00,11.26
2024-04-05 16:05:15,11.25
2024-04-05 16:05:30,11.25
2024-04-05 16:05:45,11.26
2024-04-05 16:06:00,11.25
2024-04-05 16:06:15,11.26
2024-04-05 16:06:30,11.27
2024-04-05 16:06:45,11.26
2024-04-05 16:07:00,11.25
2024-04-05 16:07:15,11.25
2024-04-05 16:07:30,11.25
2024-04-05 16:07:45,11.25
2024-04-05 16:08:00,11.25
2024-04-05 16:08:15,11.25
2024-04-05 16:08:30,11.25
2024-04-05 16:08:45,11.26
2024-04-05 16:09:00,11.25
2024-04-05 16:09:15,11.25
2024-04-05 16:09:30,11.27
2024-04-05 16:09:45,11.25
2024-04-05 16:10:00,11.26
2024-04-05 16:10:15,11.25
2024-04-05 16:10:30,11.25
2024-04-05 16:10:45,11.25
2024-04-05 16:11:00,11.26
2024-04-05 16:11:15,11.25
2024-04-05 16:11:30,11.25
2024-04-05 16:11:45,11.25
2024-04-05 16:12:00,11.27
2024-04-05 16:12:15,11.26
2024-04-05 16:12:30,11.26
2024-04-05 16:12:45,11.27
2024-04-05 16:13:00,11.26
2024-04-05 16:13:15,11.25
2024-04-05 16:13:30,11.26
2024-04-05 16:13:45,11.25
2024-04-05 16:14:00,11.25
2024-04-05 16:14:15,11.25
2024-04-05 16:14:30,11.26
2024-04-05 16:14:45,11.27
2024-04-05 16:15:00,11.24
2024-04-05 16:15:15,11.26
2024-04-05 16:15:30,11.26
2024-04-05 16:15:45,11.25
2024-04-05 16:16:00,11.26
2024-04-05 16:16:15,11.27
2024-04-05 16:16:30,11.26
2024-04-05 16:16:45,11.25
2024-04-05 16:17:00,11.25
2024-04-05 16:17:15,11.25
2024-04-05 16:17:30,11.25
2024-04-05 16:17:45,11.27
2024-04-05 16:18:00,11.26
2024-04-05 16:18:15,11.25
2024-04-05 16:18:30,11.27
2024-04-05 16:18:45,11.27
2024-04-05 16:19:00,11.26
2024-04-05 16:19:15,11.27
2024-04-05 16:19:30,11.26
2024-04-05 16:19:45,11.25
2024-04-05 16:20:00,11.26
2024-04-05 16:20:15,11.25
2024-04-05 16:20:30,11.26
2024-04-05 16:20:45,11.26
2024-04-05 16:21:00,11.26
2024-04-05 16:21:15,11.26
2024-04-05 16:21:30,11.25
2024-04-05 16:21:45,11.25
2024-04-05 16:22:00,11.26
2024-04-05 16:22:15,11.27
2024-04-05 16:22:30,11.25
2024-04-05 16:22:45,11.25
2024-04-05 16:23:00,11.27
2024-04-05 16:23:15,11.25
2024-04-05 16:23:30,11.27
2024-04-05 16:23:45,11.26
2024-04-05 16:24:00,11.25
2024-04-05 16:24:15,11.25
2024-04-05 16:24:30,11.26
2024-04-05 16:24:45,11.25
2024-04-05 16:25:00,11.26
2024-04-05 16:25:15,11.26
2024-04-05 16:25:30,11.26
2024-04-05 16:25:45,11.25
2024-04-05 16:26:00,11.25
2024-04-05 16:26:15,11.25
2024-04-05 16:26:30,11.25
2024-04-05 16:26:45,11.25
2024-04-05 16:27:00,11.26
2024-04-05 16:27:15,11.25
2024-04-05 16:27:30,11.26
2024-04-05 16:27:45,11.25
2024-04-05 16:28:00,11.25
2024-04-05 16:28:15,11.25
2024-04-05 16:28:30,11.26
2024-04-05 16:28:45,11.25
2024-04-05 16:29:00,11.25
2024-04-05 16:29:15,11.26
2024-04-05 16:29:30,11.27
2024-04-05 16:29:45,11.25
2024-04-05 16:30:00,11.26
2024-04-05 16:30:15,11.25
2024-04-05 16:30:30,11.26
2024-04-05 16:30:45,11.25
2024-04-05 16:31:00,11.26
2024-04-05 16:31:15,11.26
2024-04-05 16:31:30,11.26
2024-04-05 16:31:45,11.25
2024-04-05 16:32:00,11.27
2024-04-05 16:32:15,11.25
2024-04-05 16:32:30,11.25
2024-04-05 16:32:45,11.25
2024-04-05 16:33:00,11.25
2024-04-05 16:33:15,11.25
2024-04-05 16:33:30,11.25
2024-04-05 16:33:45,11.26
2024-04-05 16:34:00,11.25
2024-04-05 16:34:15,11.27
2024-04-05 16:34:30,11.28
2024-04-05 16:34:45,11.25
2024-04-05 16:35:00,11.26
2024-04-05 16:35:15,11.25
2024-04-05 16:35:30,11.26
2024-04-05 16:35:45,11.26
2024-04-05 16:36:00,11.26
2024-04-05 16:36:15,11.25
2024-04-05 16:36:30,11.27
2024-04-05 16:36:45,11.25
2024-04-05 16:37:00,11.25
2024-04-05 16:37:15,11.25
2024-04-05 16:37:30,11.26
2024-04-05 16:37:45,11.25
2024-04-05 16:38:00,11.25
2024-04-05 16:38:15,11.26
2024-04-05 16:38:30,11.26
2024-04-05 16:38:45,11.26
2024-04-05 16:39:00,11.26
2024-04-05 16:39:15,11.24
2024-04-05 16:39:30,11.25
2024-04-05 16:39:45,11.25
2024-04-05 16:40:00,11.26
2024-04-05 16:40:15,11.25
2024-04-05 16:40:30,11.25
2024-04-05 16:40:45,11.25
2024-04-05 16:41:00,11.25
2024-04-05 16:41:15,11.25
2024-04-05 16:41:30,11.25
2024-04-05 16:41:45,11.25
2024-04-05 16:42:00,11.25
2024-04-05 16:42:15,11.26
2024-04-05 16:42:30,11.25
2024-04-05 16:42:45,11.26
2024-04-05 16:43:00,11.25
2024-04-05 16:43:15,11.27
2024-04-05 16:43:30,11.26
2024-04-05 16:43:45,11.25
2024-04-05 16:44:00,11.26
2024-04-05 16:44:15,11.27
2024-04-05 16:44:30,11.26
2024-04-05 16:44:45,11.26
2024-04-05 16:45:00,11.25
2024-04-05 16:45:15,11.26
2024-04-05 16:45:30,11.25
2024-04-05 16:45:45,11.26
2024-04-05 16:46:00,11.25
2024-04-05 16:46:15,11.26
2024-04-05 16:46:30,11.26
2024-04-05 16:46:45,11.26
2024-04-05 16:47:00,11.25
2024-04-05 16:47:15,11.27
2024-04-05 16:47:30,11.26
2024-04-05 16:47:45,11.27
2024-04-05 16:48:00,11.25
2024-04-05 16:48:15,11.26
2024-04-05 16:48:30,11.26
2024-04-05 16:48:45,11.26
2024-04-05 16:49:00,11.27
2024-04-05 16:49:15,11.27
2024-04-05 16:49:30,11.25
2024-04-05 16:49:45,11.26
2024-04-05 16:50:00,11.26
2024-04-05 16:50:15,11.25
2024-04-05 16:50:30,11.26
2024-04-05 16:50:45,11.27
2024-04-05 16:51:00,11.27
2024-04-05 16:51:15,11.25
2024-04-05 16:51:30,11.25
2024-04-05 16:51:45,11.24
2024-04-05 16:52:00,11.25
2024-04-05 16:52:15,11.25
2024-04-05 16:52:30,11.26
2024-04-05 16:52:45,11.25
2024-04-05 16:53:00,11.25
2024-04-05 16:53:15,11.25
2024-04-05 16:53:30,11.26
2024-04-05 16:53:45,11.25
2024-04-05 16:54:00,11.24
2024-04-05 16:54:15,11.25
2024-04-05 16:54:30,11.26
2024-04-05 16:54:45,11.25
2024-04-05 16:55:00,11.25
2024-04-05 16:55:15,11.25
2024-04-05 16:55:30,11.25
2024-04-05 16:55:45,11.25
2024-04-05 16:56:00,11.25
2024-04-05 16:56:15,11.26
2024-04-05 16:56:30,11.25
2024-04-05 16:56:45,11.24
2024-04-05 16:57:00,11.25
2024-04-05 16:57:15,11.25
2024-04-05 16:57:30,11.25
2024-04-05 16:57:45,11.25
2024-04-05 16:58:00,11.25
2024-04-05 16:58:15,11.25
2024-04-05 16:58:30,11.25
2024-04-05 16:58:45,11.25
2024-04-05 16:59:00,11.26
2024-04-05 16:59:15,11.26
2024-04-05 16:59:30,11.25
2024-04-05 16:59:45,11.25
2024-04-05 17:00:00,11.25
2024-04-05 17:00:15,11.26
2024-04-05 17:00:30,11.25
2024-04-05 17:00:45,11.25
2024-04-05 17:01:00,11.25
